קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט
GLG-6011-20100400-5L,10DVK52.2100028,חשבונית מס כולל מלאי,03/01/2021,3141001,"טרי בי.ווי. בע""מ",24959,"טרי בי.ווי. בע""מ",תעשיה כימית,6860,מסיר שומנים מרוכז,5L,חומרי ניקוי ,R-RGN6011,10,120,ILS,76,-57.8947,0,-440,1200,03/01/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2102382,חשבונית מס כולל מלאי,07/03/2021,3141001,"טרי בי.ווי. בע""מ",24959,"טרי בי.ווי. בע""מ",תעשיה כימית,7022,מסיר שומנים מרוכז,5L,חומרי ניקוי ,R-RGN6011,5,120,ILS,76,-57.8947,0,-220,600,07/03/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2104631,חשבונית מס כולל מלאי,10/05/2021,3141001,"טרי בי.ווי. בע""מ",24959,"טרי בי.ווי. בע""מ",תעשיה כימית,7124,מסיר שומנים מרוכז,5L,חומרי ניקוי ,R-RGN6011,5,120,ILS,76,-57.8947,0,-220,600,10/05/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2105831,חשבונית מס כולל מלאי,13/06/2021,5040381,"ר.א.מ יציקות בע""מ",,"ר.א.מ יציקות בע""מ",תעשיה כימית,07.06.20021,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,110,ILS,76,-44.7368,0,-34,110,07/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2106057,חשבונית מס כולל מלאי,20/06/2021,3141001,"טרי בי.ווי. בע""מ",24959,"טרי בי.ווי. בע""מ",תעשיה כימית,7205,מסיר שומנים מרוכז,5L,חומרי ניקוי ,R-RGN6011,5,120,ILS,76,-57.8947,0,-220,600,17/06/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2107110,חשבונית מס כולל מלאי,19/07/2021,3141001,"טרי בי.ווי. בע""מ",24959,"טרי בי.ווי. בע""מ",תעשיה כימית,7268,מסיר שומנים מרוכז,5L,חומרי ניקוי ,R-RGN6011,8,120,ILS,76,-57.8947,0,-352,960,14/07/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2110580,חשבונית מס כולל מלאי,04/11/2021,3141001,"טרי בי.ווי. בע""מ",24959,"טרי בי.ווי. בע""מ",תעשיה כימית,7504,מסיר שומנים מרוכז,5L,חומרי ניקוי ,R-RGN6011,8,120,ILS,76,-57.8947,0,-352,960,04/11/2021,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2101294,חשבונית מס כולל מלאי,08/02/2021,5025126,"אדום (התפלה אשקלון) בע""מ",7872801 ,"אדום (התפלה אשקלון) בע""מ",תעשיה ימית,340314,מסיר שומנים מרוכז,5L,חומרי ניקוי ,ROSE00095A,10,76,ILS,76,0,0,0,760,18/02/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2107657,חשבונית מס כולל מלאי,04/08/2021,5025126,"אדום (התפלה אשקלון) בע""מ",7872801 ,"אדום (התפלה אשקלון) בע""מ",תעשיה ימית,341136,מסיר שומנים מרוכז,5L,חומרי ניקוי ,ROSE00095A,15,70,ILS,76,7.8947,0,90,1050,01/08/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2100998,חשבונית מס כולל מלאי,01/02/2021,2413301,"מקורות בע""מ-מרחב צפון",,"מקורות בע""מ-מרחב צפון",שירותים,4500489756,מסיר שומנים מרוכז,5L,חומרי ניקוי ,2031261,4,80,ILS,76,-5.2632,0,-16,320,09/02/2021,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2101652,חשבונית מס כולל מלאי,16/02/2021,5051153,"מולטיפרס ייצור ושירותים תעשייתיים בע""",,"מולטיפרס ייצור ושירותים תעשייתיים בע""",שירותים,3201 - 6031,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,100,ILS,76,-31.5789,0,-24,100,15/02/2021,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2102661,חשבונית מס כולל מלאי,15/03/2021,5120009,אוניברסיטת בן גוריון / 91,,אוניברסיטת בן גוריון / 91,שירותים,4372325/1,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,2,76,ILS,76,0,0,0,152,03/03/2021,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2103335,חשבונית מס כולל מלאי,05/04/2021,1000000,"רגב ייזום כלכלי בע""מ",,לקוחות שונים,שירותים,05.04.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,100,ILS,76,-31.5789,0,-24,100,05/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2103422,חשבונית מס כולל מלאי,06/04/2021,5041910,אופקנט,7050017,אופקנט,שירותים,06.04.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,60.8,ILS,76,20,0,15.2,60.8,06/04/2021,"רוטל דבקים וכימיקלים בע""מ",ג'ניפר חכם,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10GG52.2100015,חשבונית מס כולל מלאי,02/05/2021,5051046,"שרות חיליק בע""מ",,"שרות חיליק בע""מ ",שירותים,28.4.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,8,65,ILS,76,14.4737,0,88,520,28/04/2021,גרין ליין גלובל,ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2105568,חשבונית מס כולל מלאי,06/06/2021,5041816,ניו לינאו סינמה (2006) בע,4250609,ניו לינאו סינמה (2006) בע,שירותים,06.06.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,40,67,ILS,76,11.8421,0,360,2680,06/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2106679,חשבונית מס כולל מלאי,07/07/2021,50312221,"עיתון ישראל היום בע""מ",,"עיתון ישראל היום בע""מ",שירותים,53042,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,16,70,ILS,76,7.8947,0,96,1120,07/07/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2106705,חשבונית מס כולל מלאי,07/07/2021,5041816,ניו לינאו סינמה (2006) בע,4250609,ניו לינאו סינמה (2006) בע,שירותים,07.07.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,48,67,ILS,76,11.8421,0,432,3216,07/07/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2107715,חשבונית מס כולל מלאי,05/08/2021,5041816,ניו לינאו סינמה (2006) בע,4250609,ניו לינאו סינמה (2006) בע,שירותים,04.08.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,40,67,ILS,76,11.8421,0,360,2680,04/08/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2108215,חשבונית מס כולל מלאי,19/08/2021,1000000,מוסך רוני אגזוזים ורדיאטורים ,,לקוחות שונים,שירותים,19.08.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,110,ILS,76,-44.7368,0,-34,110,19/08/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2109081,חשבונית מס כולל מלאי,26/09/2021,1000000,בקצב הגוף,,לקוחות שונים,שירותים,26.09.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,76,ILS,76,0,0,0,76,26/09/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2109165,חשבונית מס כולל מלאי,30/09/2021,1000000,"תחנת דלק נוה עמל בע""מ",,לקוחות שונים,שירותים,29.9.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,80,ILS,80,0,0,0,80,29/09/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2109314,חשבונית מס כולל מלאי,04/10/2021,5041816,ניו לינאו סינמה (2006) בע,4250609,ניו לינאו סינמה (2006) בע,שירותים,03/10/2021,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,40,67,ILS,76,11.8421,0,360,2680,03/10/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2101526,חשבונית מס כולל מלאי,14/02/2021,1000000,יאיר אוחיון,0,לקוחות שונים,שונות,14/02/21/,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,2,50,ILS,50,0,0,0,100,14/02/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2102340,חשבונית מס כולל מלאי,07/03/2021,1000000,עמית רמון,0,לקוחות שונים,שונות,04.03.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,80,ILS,76,-5.2632,0,-4,80,04/03/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2103084,חשבונית מס כולל מלאי,25/03/2021,1000000,שמוליק זטלמן,0,לקוחות שונים,שונות,25.03.21...,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,60.8,ILS,76,20,0,15.2,60.8,25/03/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2103628,חשבונית מס כולל מלאי,12/04/2021,1000000,אבנר בשן,0,לקוחות שונים,שונות,12.04.21..,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,80,ILS,76,-5.2632,0,-4,80,12/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2104155,חשבונית מס כולל מלאי,27/04/2021,1000000,הדר כהן,0,לקוחות שונים,שונות,27.04.2021,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,80,ILS,76,-5.2632,0,-4,80,27/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2104351,חשבונית מס כולל מלאי,03/05/2021,1000000,משה גרציני,0,לקוחות שונים,שונות,03.05.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,2,80,ILS,76,-5.2632,0,-8,160,03/05/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2104509,חשבונית מס כולל מלאי,06/05/2021,1000000,גולן גבאי,0,לקוחות שונים,שונות,06.05.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,50,ILS,76,34.2105,0,26,50,06/05/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2104842,חשבונית מס כולל מלאי,18/05/2021,1000000,אופיר מחרר,0,לקוחות שונים,שונות,18.5.21.,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,70,ILS,76,7.8947,0,6,70,18/05/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2105845,חשבונית מס כולל מלאי,13/06/2021,1000000,יצחק סולומון,0,לקוחות שונים,שונות,13.06.21.,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,110,ILS,76,-44.7368,0,-34,110,13/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2105929,חשבונית מס כולל מלאי,15/06/2021,1000000,רחלי תבשל לי,,לקוחות שונים,שונות,15.06.21...,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,70,ILS,76,7.8947,0,6,70,15/06/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2107829,חשבונית מס כולל מלאי,09/08/2021,1000000,המקום של קאלי,,לקוחות שונים,שונות,08-08.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,140,ILS,76,-84.2105,0,-64,140,08/08/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2108011,חשבונית מס כולל מלאי,12/08/2021,1000000,רבקה כהן,0,לקוחות שונים,שונות,12.08.2021.,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,100,ILS,76,-31.5789,0,-24,100,12/08/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2108242,חשבונית מס כולל מלאי,22/08/2021,1000000,עדי בקר,0,לקוחות שונים,שונות,22.08.22.,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,76,ILS,76,0,0,0,76,22/08/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2108421,חשבונית מס כולל מלאי,26/08/2021,5051667,מעקות,0,מעקות ,שונות,26.08.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,100,ILS,76,-31.5789,0,-24,100,26/08/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2108614,חשבונית מס כולל מלאי,02/09/2021,5051682,אס.בי.אנג'י,0,אס.בי.אנג'י,שונות,LM290821,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,76,ILS,76,0,0,0,76,29/08/2021,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2108671,חשבונית מס כולל מלאי,05/09/2021,1000000,יוסי ששון,0,לקוחות שונים,שונות,05.09.21..,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,76,ILS,76,0,0,0,76,05/09/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2108847,חשבונית מס כולל מלאי,13/09/2021,1000000,ניר דברת,0,לקוחות שונים,שונות,13/09/2021,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,2,60,ILS,76,21.0526,0,32,120,13/09/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2109151,חשבונית מס כולל מלאי,30/09/2021,1000000,חיים קרן,0,לקוחות שונים,שונות,30.09.21..,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,80,ILS,76,-5.2632,0,-4,80,30/09/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2109155,חשבונית מס כולל מלאי,30/09/2021,5051642,מיט טק 3 די בעמ,,מיט טק 3 די בעמ,שונות,PO21000754,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,100,ILS,76,-31.5789,0,-24,100,03/10/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2110242,חשבונית מס כולל מלאי,28/10/2021,1000000,עבד יחזקאל- צ'יפסלנד,0,לקוחות שונים,שונות,28.10.21,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,4,75,ILS,76,1.3158,0,4,300,28/10/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2102989,חשבונית מס כולל מלאי,22/03/2021,5051187,"טורבוג'ן בע""מ",,"טורבוג'ן בע""מ",עיבוד מתכת ,,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,80,ILS,76,-5.2632,0,-4,80,22/03/2021,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2106024,חשבונית מס כולל מלאי,17/06/2021,5051187,"טורבוג'ן בע""מ",,"טורבוג'ן בע""מ",עיבוד מתכת ,T-1388,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,5,86,ILS,76,-13.1579,0,-50,430,17/06/2021,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2100253,חשבונית מס כולל מלאי,10/01/2021,5041395,פרוטאה כימיקליים בנלאומי,2790500 ,פרוטאה כימיקליים בנלאומי,סוחר,06/01/2021,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,30,65,ILS,76,14.4737,0,330,1950,06/01/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2104156,חשבונית מס כולל מלאי,27/04/2021,5040118,"אל.בי.אל טריידנג בע""מ",,"אל.בי.אל טריידנג בע""מ",סוחר,27.04.2021,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,1,85,ILS,76,-11.8421,0,-9,85,27/04/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2104243,חשבונית מס כולל מלאי,02/05/2021,5041395,פרוטאה כימיקליים בנלאומי,2790500 ,פרוטאה כימיקליים בנלאומי,סוחר,28.04.2021.,מסיר שומנים מרוכז,5L,חומרי ניקוי ,,30,65,ILS,76,14.4737,0,330,1950,02/05/2021,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
