קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט
RGN-6011-Y10-5L,10DVK52.2002080,חשבונית מס כולל מלאי,04/03/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6728,מסיר שומנים מרוכז,Delicate fragrance,חומרי ניקוי ,zz114,48,37,ILS,37,0,0,0,1776,20/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-6011-Y10-750ML,10DVK52.2002080,חשבונית מס כולל מלאי,04/03/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6728,מסיר שומנים מרוכז,Delicate fragrance,חומרי ניקוי ,ZZ100,240,11,ILS,11,0,0,0,2640,20/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-6011-Y10-5L,10DVK52.2003971,חשבונית מס כולל מלאי,11/05/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6775,מסיר שומנים מרוכז,Delicate fragrance,חומרי ניקוי ,zz114,48,37,ILS,37,0,0,0,1776,05/05/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-6011-Y10-750ML,10DVK52.2003971,חשבונית מס כולל מלאי,11/05/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6775,מסיר שומנים מרוכז,Delicate fragrance,חומרי ניקוי ,ZZ100,120,10.3,ILS,10.3,0,0,0,1236,05/05/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-6011-Y10-750ML,10DVK52.2004218,חשבונית מס כולל מלאי,18/05/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6775,מסיר שומנים מרוכז,Delicate fragrance,חומרי ניקוי ,ZZ100,120,10.3,ILS,10.3,0,0,0,1236,05/05/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-6011-Y10-5L,10DVK52.2006485,חשבונית מס כולל מלאי,23/07/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6853,מסיר שומנים מרוכז,Delicate fragrance,חומרי ניקוי ,zz114,100,37,ILS,37,0,0,0,3700,19/07/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-6011-Y10-750ML,10DVK52.2006765,חשבונית מס כולל מלאי,02/08/2020,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6853,מסיר שומנים מרוכז,Delicate fragrance,חומרי ניקוי ,ZZ100,300,10.3,ILS,10.3,0,0,0,3090,19/07/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2007690,חשבונית מס כולל מלאי,26/08/2020,5051383,צ'ינו מכונות קפה ,84899 ,צ'ינו מכונות קפה ,סוחר,LM180820,מסיר שומנים מרוכז,Delicate fragrance,חומרי ניקוי ,,1,330,ILS,346,4.6243,0,16,330,18/08/2020,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK61.2000001,חשבונית זיכוי,01/01/2020,5012006,אורניט - אור הנר,,אורניט - אור הנר,עיבוד מתכת ,A11147,מסיר שומנים מרוכז,N,חומרי ניקוי ,,-3,95,ILS,77,-23.3766,0,-54,-285,06/11/2019,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-6011-10000400-200L,10DVK52.2000024,חשבונית מס כולל מלאי,01/01/2020,5051198,ועד בית בני בנימין 33 נתניה,4245635,ועד בית בני בנימין 33 נתניה,שונות,30/12/2019,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,2000,ILS,2457,18.5999,0,457,2000,01/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2000007,חשבונית מס כולל מלאי,01/01/2020,5025126,"אדום (התפלה אשקלון) בע""מ",7872801 ,"אדום (התפלה אשקלון) בע""מ",תעשיה ימית,337860,מסיר שומנים מרוכז,N,חומרי ניקוי ,ROSE00095A,6,65,ILS,77,15.5844,0,72,390,01/01/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2000081,חשבונית מס כולל מלאי,02/01/2020,5041494,"דור אביב מכונות שתיה בע""מ",4809110,"דור אביב מכונות שתיה בע""מ",שירותים,02/01/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,300,ILS,367,18.2561,0,67,300,02/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2000136,חשבונית מס כולל מלאי,05/01/2020,5051138,גוד נאטוראל,0,גוד נאטוראל,שונות,05/01/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,4,330,ILS,367,10.0817,0,148,1320,05/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2000163,חשבונית מס כולל מלאי,06/01/2020,1000000,פומה חלפים ,,לקוחות שונים,סוחר,6.1.20,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,330,ILS,367,10.0817,0,37,330,06/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2001910,חשבונית מס כולל מלאי,27/02/2020,5041551,"איתן פארק אולימפיה בע""מ",,"איתן פארק אולימפיה בע""מ",שירותים,06.01.20,מסיר שומנים מרוכז,N,חומרי ניקוי ,,3,250,ILS,367,31.8801,0,351,750,06/01/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2000294,חשבונית מס כולל מלאי,09/01/2020,5140953,גרין איט,6473104 ,גרין איט,סוחר,07/01/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,8,50,ILS,77,35.0649,0,216,400,07/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2000327,חשבונית מס כולל מלאי,09/01/2020,5041777,"זלמן סודקביץ ובניו בע""מ",4672521 ,"זלמן סודקביץ ובניו בע""מ",אנרגיה,09/01/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,4,300,ILS,367,18.2561,0,268,1200,09/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2000349,חשבונית מס כולל מלאי,12/01/2020,1000000,מאיר כהן,0,לקוחות שונים,שונות,12.01.20,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,100,ILS,77,-29.8701,0,-23,100,12/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2000383,חשבונית מס כולל מלאי,13/01/2020,5041347,"אחזקות קיבוץ יזרעאל אגש""ח",,"אחזקות קיבוץ יזרעאל אגש""ח",שירותים,13/01/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,77,ILS,77,0,0,0,77,13/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2000552,חשבונית מס כולל מלאי,19/01/2020,5120402,החברה המרכזית להפצת משקאו,5110401,החברה המרכזית להפצת משקאו,"תעשית המזון, הפארמה והקוסמטיקה",3579459,מסיר שומנים מרוכז,N,חומרי ניקוי ,3208303,10,405,ILS,367,-10.3542,0,-380,4050,13/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2000448,חשבונית מס כולל מלאי,15/01/2020,5041809,"פיין סנטר בע""מ",5252259 ,"פיין סנטר בע""מ",סוחר,8180,מסיר שומנים מרוכז,N,חומרי ניקוי ,752001R,10,65,ILS,77,15.5844,0,120,650,14/01/2020,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2000448,חשבונית מס כולל מלאי,15/01/2020,5041809,"פיין סנטר בע""מ",5252259 ,"פיין סנטר בע""מ",סוחר,8180,מסיר שומנים מרוכז,N,חומרי ניקוי ,752000R,2,300,ILS,367,18.2561,0,134,600,14/01/2020,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
RGN-6011-1L,10DVK52.2000529,חשבונית מס כולל מלאי,16/01/2020,1000000,רמי מוטי,0,לקוחות שונים,שונות,16.01.20...,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,23,ILS,23,0,0,0,23,16/01/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2000529,חשבונית מס כולל מלאי,16/01/2020,1000000,רמי מוטי,0,לקוחות שונים,שונות,16.01.20...,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,77,ILS,77,0,0,0,77,16/01/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2000540,חשבונית מס כולל מלאי,19/01/2020,3413304,"נייר חדרה בע""מ",3810101,"נייר חדרה בע""מ",תעשיית הנייר וההדפסה,22/20864993,מסיר שומנים מרוכז,N,חומרי ניקוי ,549100026,4,330,ILS,367,10.0817,0,148,1320,16/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2000575,חשבונית מס כולל מלאי,19/01/2020,5023533,"קור שאן בע""מ",1173900 ,"קור שאן בע""מ","תעשית המזון, הפארמה והקוסמטיקה",GH160120,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,320,ILS,367,12.8065,0,47,320,16/01/2020,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2000592,חשבונית מס כולל מלאי,20/01/2020,5041816,ניו לינאו סינמה (2006) בע,4250609,ניו לינאו סינמה (2006) בע,שירותים,19/01/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,20,65,ILS,77,15.5844,0,240,1300,19/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
RGN-6011-1L,10DVK52.2000635,חשבונית מס כולל מלאי,21/01/2020,5051142,עזרא דוד צדוק,0,עזרא דוד צדוק,שונות,20/01/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,24,12,ILS,23,47.8261,0,264,288,20/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2000662,חשבונית מס כולל מלאי,22/01/2020,5051138,גוד נאטוראל,0,גוד נאטוראל,שונות,21/01/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,4,330,ILS,367,10.0817,0,148,1320,21/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2000696,חשבונית מס כולל מלאי,23/01/2020,1000000,"מדוקאן פארמה בע""מ",,לקוחות שונים,"תעשית המזון, הפארמה והקוסמטיקה",23.01.20.,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,350,ILS,367,4.6322,0,17,350,23/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2000684,חשבונית מס כולל מלאי,23/01/2020,5040957,דלתא טכנולוגיות,8258306,דלתא טכנולוגיות,"יצרן ציוד מדויק,אלקטרוניקה,רפואי",23.01.20,מסיר שומנים מרוכז,N,חומרי ניקוי ,,8,300,ILS,367,18.2561,0,536,2400,23/01/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2000699,חשבונית מס כולל מלאי,23/01/2020,3141001,"טרי.בי.ווי. בע""מ",24959,"טרי בי.ווי. בע""מ",תעשיה כימית,6000,מסיר שומנים מרוכז,N,חומרי ניקוי ,,4,120,ILS,77,-55.8442,0,-172,480,27/01/2020,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2000946,חשבונית מס כולל מלאי,02/02/2020,5041816,ניו לינאו סינמה (2006) בע,4250609,ניו לינאו סינמה (2006) בע,שירותים,27/01/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,64,65,ILS,77,15.5844,0,768,4160,27/01/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2001019,חשבונית מס כולל מלאי,03/02/2020,5041816,ניו לינאו סינמה (2006) בע,4250609,ניו לינאו סינמה (2006) בע,שירותים,02/02/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,40,65,ILS,77,15.5844,0,480,2600,02/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2001057,חשבונית מס כולל מלאי,03/02/2020,5026203,"טמפו משקאות בע""מ",4250402,"טמפו משקאות בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4000067639,מסיר שומנים מרוכז,N,חומרי ניקוי ,,2,250,ILS,367,31.8801,0,234,500,03/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-42310400-750ML,10DVK52.2001058,חשבונית מס כולל מלאי,03/02/2020,5041429,"ורידיס איכות הסביבה אר.די.אפ בע""מ",4672521 ,"ורידיס איכות הסביבה אר.די.אפ בע""מ",תעשיה כימית,16634,מסיר שומנים מרוכז,N,חומרי ניקוי ,,12,16,ILS,23,30.4348,0,84,192,03/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2001064,חשבונית מס כולל מלאי,04/02/2020,58030447,"יפאורה תבורי בע""מ",,"יפאורה תבורי בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4100060123,מסיר שומנים מרוכז,N,חומרי ניקוי ,99120618,2,300,ILS,367,18.2561,0,134,600,03/02/2020,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2001113,חשבונית מס כולל מלאי,04/02/2020,1000000,ליאב מהנדסים,0,לקוחות שונים,שונות,04.02.20..,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,300,ILS,367,18.2561,0,67,300,04/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2001063,חשבונית מס כולל מלאי,04/02/2020,1000000,לירן מסטל,0,לקוחות שונים,שונות,04.02.20,מסיר שומנים מרוכז,N,חומרי ניקוי ,,2,25,ILS,77,67.5325,0,104,50,04/02/2020,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2001178,חשבונית מס כולל מלאי,05/02/2020,5140953,גרין איט,6473104 ,גרין איט,סוחר,04/02/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,235,ILS,367,35.9673,0,132,235,04/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2001210,חשבונית מס כולל מלאי,06/02/2020,1000000,וועד מקומי חשמונאים,73127,לקוחות שונים,שונות,05.02.20..,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,367,ILS,367,0,0,0,367,05/02/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2001321,חשבונית מס כולל מלאי,10/02/2020,3413304,"נייר חדרה בע""מ",3810101,"נייר חדרה בע""מ",תעשיית הנייר וההדפסה,22/20159069,מסיר שומנים מרוכז,N,חומרי ניקוי ,,8,70,ILS,77,9.0909,0,56,560,06/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2001353,חשבונית מס כולל מלאי,10/02/2020,5051138,גוד נאטוראל,0,גוד נאטוראל,שונות,10/02/2020,מסיר שומנים מרוכז,N,חומרי ניקוי ,,4,330,ILS,367,10.0817,0,148,1320,10/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2001389,חשבונית מס כולל מלאי,11/02/2020,1000000,אריה פוגצקי,0,לקוחות שונים,שונות,11.02.20.,מסיר שומנים מרוכז,N,חומרי ניקוי ,,1,100,ILS,77,-29.8701,0,-23,100,11/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
GLG-6011-20100400-5L,10DVK52.2001403,חשבונית מס כולל מלאי,11/02/2020,2612003,"אורמת מערכות בע""מ",,"אורמת מערכות בע""מ",אנרגיה מתחדשת,11.02.20,מסיר שומנים מרוכז,N,חומרי ניקוי ,,2,76,ILS,76,0,0,0,152,11/02/2020,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי
GLG-6011-23010400-25L,10DVK52.2001429,חשבונית מס כולל מלאי,12/02/2020,5026203,"טמפו משקאות בע""מ",4250402,"טמפו משקאות בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4500238393,מסיר שומנים מרוכז,N,חומרי ניקוי ,,4,350,ILS,367,4.6322,0,68,1400,12/02/2020,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי
