קוד פריט,מספר מסמך,פרופיל,תאריך אסמכתא,קוד לקוח,שם לקוח,מיקוד,שם לקוח,סיווג לקוח,אסמכתא חיצונית,תאור פריט,מאפיין פריט,הפרדת מוצרים,מקט לקוח,כמות,מחיר נטו לשורה,קוד מטבע,מחיר מחירון שיקלי,%הנחה שורה,%הנחה כללי,הנחה בשורה,"סה""כ לשורה בש""ח",תאריך אספקה,שם חברה,סוכן,docStatus,קוד קבוצת פריט,תאור קבוצת פריט,
GLG-8612-20100000-5L,10DVK52.1905448,חשבונית מס כולל מלאי,23/06/2019,2112019,"אורביט מערכות תיקשורת בע""",,"אורביט מערכות תיקשורת בע""",יצרן ציוד ומיכון,po1920465........,ממיס ומסיר דבק,N,חומרי ניקוי ,,1,330,ILS,414,20.2899,0,84,330,20/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,80
GLG-8612-20100000-5L,10DVK52.1905521,חשבונית מס כולל מלאי,24/06/2019,5040866,"מי עדן בר ש.מ.ר בע""מ",4951787 ,"מי עדן בר ש.מ.ר בע""מ- לא לשימוש","תעשית המזון, הפארמה והקוסמטיקה",4500170705,ממיס ומסיר דבק,N,חומרי ניקוי ,900508,6,365,ILS,414,11.8357,0,294,2190,20/06/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,640
RGN-8612-1L,10DVK52.1905565,חשבונית מס כולל מלאי,25/06/2019,4713303,"משהב""ט מערכות ומחקר",,"משהב""ט מערכות ומחקר",שירותים,0219P02931,ממיס ומסיר דבק,N,חומרי ניקוי ,245146,2,87,ILS,87,0,0,0,174,25/06/2019,"רוטל דבקים וכימיקלים בע""מ",דרור אילת,3,2042,חמרי ניקוי,480
GLG-8612-23010000-25L,10DVK52.1906078,חשבונית מס כולל מלאי,10/07/2019,1000000,"ריגיט בע""מ",,לקוחות שונים,שונות,10.7.19,ממיס ומסיר דבק,N,חומרי ניקוי ,,1,1500,ILS,1958,23.3912,0,458,1500,10/07/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,3,2042,חמרי ניקוי,901
RGN-8612-500M,10DVK52.1907423,חשבונית מס כולל מלאי,22/08/2019,5041890,"זהר צח 2009 אילת בע""מ",88000 ,"זהר צח 2009 אילת בע""מ",סוחר,6470,ממיס ומסיר דבק,N,חומרי ניקוי ,ZZ102,20,23.05,ILS,23.05,0,0,0,461,22/07/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,303
GLG-8612-20100000-5L,10DVK52.1906945,חשבונית מס כולל מלאי,08/08/2019,5051098,"מי עדן בע""מ",4951787 ,"מי עדן בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4500172199,ממיס ומסיר דבק,N,חומרי ניקוי ,,4,365,ILS,414,11.8357,0,196,1460,07/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,641
GLG-8612-23010000-25L,10DVK52.1907252,חשבונית מס כולל מלאי,18/08/2019,1000000,"ריגיט בע""מ",,לקוחות שונים,שונות,18.08.19,ממיס ומסיר דבק,N,חומרי ניקוי ,,1,1450,ILS,1958,25.9448,0,508,1450,18/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,902
GLG-8612-23010000-25L,10DVK52.1907815,חשבונית מס כולל מלאי,04/09/2019,5025450,החברה המרכזית לייצור משקא,5110401,החברה המרכזית לייצור משקא,"תעשית המזון, הפארמה והקוסמטיקה",4229239,ממיס ומסיר דבק,N,חומרי ניקוי ,3208203,1,1800,ILS,1386,-29.8701,0,-414,1800,01/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,650
RGN-8612-1L,10DVK52.1907831,חשבונית מס כולל מלאי,04/09/2019,5025664,"שלא""ג תעשיות אגש""ח בע""מ",,"שלא""ג תעשיות אגש""ח בע""מ",תעשיה כימית,19-000927,ממיס ומסיר דבק,N,חומרי ניקוי ,Z8612,1,112,ILS,68,-64.7059,0,-44,112,04/09/2019,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי,528
GLG-8612-23010000-25L,10DVK52.1907953,חשבונית מס כולל מלאי,08/09/2019,5024334,"פלציב עין הנציב בע""מ",,"פלציב עין הנציב בע""מ",תעשיה כימית,010PPO19A001739,ממיס ומסיר דבק,N,חומרי ניקוי ,62320001,1,1450,ILS,1386,-4.6176,0,-64,1450,08/09/2019,"רוטל דבקים וכימיקלים בע""מ",גיא חן ,3,2042,חמרי ניקוי,524
GLG-8612-20100000-5L,10DVK52.1908010,חשבונית מס כולל מלאי,10/09/2019,5051054,פרסום רוטשטיין בעמ',,פרסום רוטשטיין בעמ',שירותים,09/09/2019,ממיס ומסיר דבק,N,חומרי ניקוי ,,4,320,ILS,280,-14.2857,0,-160,1280,09/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,457
GLG-6209-20100000-5L,10DVK52.1903506,חשבונית מס כולל מלאי,18/04/2019,1000000,מאפיית טאוברד,,לקוחות שונים,"תעשית המזון, הפארמה והקוסמטיקה",18.04.19.,ממיס ומסיר פיח,N,חומרי ניקוי ,111703,3,150,ILS,171,12.2807,0,63,450,14/08/2017,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,849
GLG-6209-21010000-25L,10DVK52.1900274,חשבונית מס כולל מלאי,09/01/2019,5041395,פרוטאה כימיקליים בנלאומי,2790500 ,פרוטאה כימיקליים בנלאומי,סוחר,07/01/2019,ממיס ומסיר פיח,N,חומרי ניקוי ,,5,300,ILS,810,62.963,0,2550,1500,07/01/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,167
GLG-6209-10000000-200L,10DVK52.1901123,חשבונית מס כולל מלאי,05/02/2019,5041155,האחים טולדנו,,האחים טולדנו,סוחר,30/01/2019,ממיס ומסיר פיח,N,חומרי ניקוי ,,1,2400,ILS,6120,60.7843,0,3720,2400,30/01/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,847
GLG-6209-20100000-5L,10DVK52.1902540,חשבונית מס כולל מלאי,19/03/2019,5025126,"אדום (התפלה אשקלון) בע""מ",7872801 ,"אדום (התפלה אשקלון) בע""מ",תעשיה ימית,336493,ממיס ומסיר פיח,N,חומרי ניקוי ,ROSE00094A,7,117,ILS,171,31.5789,0,378,819,20/03/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,488
GLG-6209-21010000-25L,10DVK52.1903731,חשבונית מס כולל מלאי,01/05/2019,2612006,"אוטומציה ירוחם ושות' בע""מ",,"אוטומציה ירוחם ושות' בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",PO1933000576,ממיס ומסיר פיח,N,חומרי ניקוי ,,1,470,ILS,810,41.9753,0,340,470,28/04/2019,"רוטל דבקים וכימיקלים בע""מ",ציון רון,3,2042,חמרי ניקוי,41
GLG-6209-21010000-25L,10DVK52.1904182,חשבונית מס כולל מלאי,14/05/2019,5041591,"אדנטק בע""מ",,"אדנטק בע""מ",סוחר,9428,ממיס ומסיר פיח,N,חומרי ניקוי ,,1,280,ILS,810,65.4321,0,530,280,01/05/2019,"רוטל דבקים וכימיקלים בע""מ",מורן יהודאי,3,2042,חמרי ניקוי,168
RGN-6209-750ML,10DVK52.1908195,חשבונית מס כולל מלאי,15/09/2019,2413308,"מקורות חברת מים בע""מ - חב",6713402,"מקורות חברת מים בע""מ - חב",שירותים,4500404529,ממיס ומסיר פיח,N,חומרי ניקוי ,64112791056,24,27,ILS,36,25,0,216,648,01/06/2019,"רוטל דבקים וכימיקלים בע""מ",זיו פחימפור,3,2042,חמרי ניקוי,472
GLG-6209-21010000-25L,10DVK52.1908113,חשבונית מס כולל מלאי,12/09/2019,5041395,פרוטאה כימיקליים בנלאומי,2790500 ,פרוטאה כימיקליים בנלאומי,סוחר,08/09/2019,ממיס ומסיר פיח,N,חומרי ניקוי ,,4,350,ILS,561,37.6114,0,844,1400,08/09/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,169
RGN-8510-1L,10DVK52.1903078,חשבונית מס כולל מלאי,07/04/2019,2113312,"מיל מגופי ענבל בע""מ",,"מיל מגופי ענבל בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",p1900472,ממיס ומסיר צבע,N,חומרי ניקוי ,9.99501E+11,2,80,ILS,85,5.8824,0,10,160,08/04/2019,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי,63
RGN-8510-1L,10DVK52.1904645,חשבונית מס כולל מלאי,28/05/2019,5040169,מור חברה לשווק מוצרי בניי,4809148,מור חברה לשיווק מוצרי בניי,סוחר,75018013,ממיס ומסיר צבע,N,חומרי ניקוי ,2017-00177,26,57,ILS,85,32.9412,0,728,1482,27/05/2019,"רוטל דבקים וכימיקלים בע""מ",דרור אילת,3,2042,חמרי ניקוי,296
RGN-8510-1L,10DVK52.1905522,חשבונית מס כולל מלאי,24/06/2019,5040169,מור חברה לשווק מוצרי בניי,4809148,מור חברה לשיווק מוצרי בניי,סוחר,75018249,ממיס ומסיר צבע,N,חומרי ניקוי ,2017-00177,10,57,ILS,85,32.9412,0,280,570,16/06/2019,"רוטל דבקים וכימיקלים בע""מ",דרור אילת,3,2042,חמרי ניקוי,297
RGN-8510-1L,10DVK52.1905565,חשבונית מס כולל מלאי,25/06/2019,4713303,"משהב""ט מערכות ומחקר",,"משהב""ט מערכות ומחקר",שירותים,0219P02931,ממיס ומסיר צבע,N,חומרי ניקוי ,245143,2,85,ILS,85,0,0,0,170,25/06/2019,"רוטל דבקים וכימיקלים בע""מ",דרור אילת,3,2042,חמרי ניקוי,478
RGN-8510-1L,10DVK52.1906699,חשבונית מס כולל מלאי,01/08/2019,2113312,"מיל מגופי ענבל בע""מ",,"מיל מגופי ענבל בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",P1900986,ממיס ומסיר צבע,N,חומרי ניקוי ,9.99501E+11,2,80,ILS,85,5.8824,0,10,160,01/08/2019,"רוטל דבקים וכימיקלים בע""מ",ניר שמחי,3,2042,חמרי ניקוי,64
GLG-8510-20100000-5L,10DVK52.1906705,חשבונית מס כולל מלאי,01/08/2019,5030218,"טמפו שיווק (1981)בע""מ",4250402,"טמפו שיווק (1981)בע""מ","תעשית המזון, הפארמה והקוסמטיקה",4500222210,ממיס ומסיר צבע,N,חומרי ניקוי ,,6,360,ILS,404,10.8911,0,264,2160,05/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,635
GLG-6052-42310403-750ML,11.051.19000035,חשבונית יצוא,02/09/2019,5051136,Andrzej Kubica,0,Andrzej Kubica,שונות,RGN Samples,מנקה גריל ותנורים,N,חומרי ניקוי ,,1,2,USD,7.07,0,0,0,7.07,03/09/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,0,2042,חמרי ניקוי,845
GLG-6052-42310403-750ML,11.051.19000036,חשבונית יצוא,02/09/2019,5051135,Veneto Fragrance Corp,33168,Veneto Fragrance Corp,שונות,RGN Samples,מנקה גריל ותנורים,N,חומרי ניקוי ,,1,2,USD,7.07,0,0,0,7.07,03/09/2019,"רוטל דבקים וכימיקלים בע""מ",רוטל,0,2042,חמרי ניקוי,846
GLG-8913-20100000-5L,10DVK52.1900301,חשבונית מס כולל מלאי,09/01/2019,2012103,"ארד בע""מ",,"ארד בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",A19000003,מנקה מיכלים ודוודים,N,חומרי ניקוי ,99999981,2,300,ILS,437,31.3501,0,274,600,02/01/2019,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי,55
GLG-8913-20100000-5L,10DVK52.1900914,חשבונית מס כולל מלאי,29/01/2019,5041395,פרוטאה כימיקליים בנלאומי,2790500 ,פרוטאה כימיקליים בנלאומי,סוחר,28/01/2019,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,2,330,ILS,437,24.4851,0,214,660,28/01/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,179
GLG-8913-20100000-5L,10DVK52.1901728,חשבונית מס כולל מלאי,24/02/2019,5120402,החברה המרכזית להפצת משקאו,5110401,החברה המרכזית להפצת משקאו,"תעשית המזון, הפארמה והקוסמטיקה",3543144,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,3,405,ILS,437,7.3227,0,96,1215,19/02/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,652
GLG-8913-23010000-25L,10DVK52.1902290,חשבונית מס כולל מלאי,12/03/2019,5051011,"גלגל אופניים בע""מ",3052640,"גלגל אופניים בע""מ",סוחר,11/03/2019,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,1,1400,ILS,2070,32.3671,0,670,1400,11/03/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,180
RGN-8913-1L,10DVK52.1903141,חשבונית מס כולל מלאי,08/04/2019,3413603,עמינח תעשיות רהיטים,,עמינח תעשיות רהיטים,תעשיית העץ ,166234,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,1,120,ILS,92,-30.4348,0,-28,120,07/04/2019,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי,547
GLG-8913-20100000-5L,10DVK52.1904759,חשבונית מס כולל מלאי,02/06/2019,2012103,"ארד בע""מ",,"ארד בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",A19000774,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,2,300,ILS,437,31.3501,0,274,600,02/06/2019,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי,56
RGN-8913-1L,10DVK52.1907082,חשבונית מס כולל מלאי,13/08/2019,1000000,ברוך אלפיה ,0,לקוחות שונים,שונות,12.08.19...,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,1,80,ILS,92,13.0435,0,12,80,12/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,1065
GLG-8913-20100000-5L,10DVK52.1908427,חשבונית מס כולל מלאי,24/09/2019,2012103,"ארד בע""מ",,"ארד בע""מ","יצרן מע' הידראוליות ופניאומטיות, שסתומים ואטמים",A19001404,מנקה מיכלים ודוודים,N,חומרי ניקוי ,99999981,5,300,ILS,437,31.3501,0,685,1500,19/09/2019,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי,57
GLG-8913-20100000-5L,10DVK52.1909076,חשבונית מס כולל מלאי,27/10/2019,5120402,החברה המרכזית להפצת משקאו,5110401,החברה המרכזית להפצת משקאו,"תעשית המזון, הפארמה והקוסמטיקה",3569451,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,2,405,ILS,437,7.3227,0,64,810,22/10/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,653
GLG-8913-20100000-5L,10DVK52.1910924,חשבונית מס כולל מלאי,18/12/2019,5120402,החברה המרכזית להפצת משקאו,5110401,החברה המרכזית להפצת משקאו,"תעשית המזון, הפארמה והקוסמטיקה",3576544,מנקה מיכלים ודוודים,N,חומרי ניקוי ,,2,405,ILS,437,7.3227,0,64,810,12/12/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,654
RGN-8111-25L,10DVK52.1902470,חשבונית מס כולל מלאי,18/03/2019,5025593,אמבר - מכון לתערובת,,אמבר - מכון לתערובת,"תעשית המזון, הפארמה והקוסמטיקה",116006134,מנקה מנועים וחדרי מכונה,N,חומרי ניקוי ,,1,850,ILS,1238,31.3409,0,388,850,17/03/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,684
GLG-8111-20100500-5L,10DVK52.1903141,חשבונית מס כולל מלאי,08/04/2019,3413603,עמינח תעשיות רהיטים,,עמינח תעשיות רהיטים,תעשיית העץ ,166234,מנקה מנועים וחדרי מכונה,N,חומרי ניקוי ,,1,220,ILS,262,16.0305,0,42,220,07/04/2019,"רוטל דבקים וכימיקלים בע""מ",לירן מסטל,3,2042,חמרי ניקוי,546
GLG-8111-20100500-5L,10DVK52.1903081,חשבונית מס כולל מלאי,07/04/2019,5030321,"נטפים-מחסן טכני נטפים בע""",6789205 ,"נטפים-מחסן טכני נטפים בע""",תעשיה כימית,2900302661,מנקה מנועים וחדרי מכונה,N,חומרי ניקוי ,,3,230,ILS,262,12.2137,0,96,690,10/04/2019,"רוטל דבקים וכימיקלים בע""מ",זיו פחימפור,3,2042,חמרי ניקוי,522
GLG-8111-20100500-5L,10DVK52.1903428,חשבונית מס כולל מלאי,16/04/2019,1012008,"אלמוג ציוד טכני בע""מ",,"אלמוג ציוד טכני בע""מ",סוחר,81/148625,מנקה מנועים וחדרי מכונה,N,חומרי ניקוי ,,2,184.5,ILS,262,29.5802,0,155,369,16/04/2019,"רוטל דבקים וכימיקלים בע""מ",יוסי לביא,3,2042,חמרי ניקוי,176
GLG-8111-23010500-25L,10DVK52.1905884,חשבונית מס כולל מלאי,04/07/2019,5014208,"גלעם בע""מ",,"גלעם בע""מ","תעשית המזון, הפארמה והקוסמטיקה",2459584,מנקה מנועים וחדרי מכונה,N,חומרי ניקוי ,,1,950,ILS,1193,20.3688,0,243,950,02/07/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,634
RGN-8111G-1L,10DVK52.1907083,חשבונית מס כולל מלאי,13/08/2019,1000000,ברוך אלפיה ,0,לקוחות שונים,שונות,12.08.19...,מנקה מנועים וחדרי מכונה,N,חומרי ניקוי ,,1,70,ILS,55,-27.2727,0,-15,70,12/08/2019,"רוטל דבקים וכימיקלים בע""מ",ליאור בורוכוב,3,2042,חמרי ניקוי,1054
